model,task,target,data_version,mae,rmse,r2,high_pain_recall_at_4,high_pain_precision_at_4,high_pain_f1_at_4,high_pain_subset_mae_at_4,auroc,auprc,recall,precision,f1,source_file,updated_at
latent_pain_threshold_tuned,regression,术后第一天_静息痛,threshold_tuned_temporal_weighted_clinical_pain_predicted_latent_mean_score,0.5306519320148226,0.9651059129239414,0.31732244615441574,0.0,0.0,0.0,3.2604637992443277,0.6860974274767379,0.19434747055099366,0.0,0.0,0.0,models/latent_pain/outputs/threshold_tuned/temporal/weighted_clinical_pain/predicted_latent_mean_score/metrics.json,2026-05-11T12:42:18.549824+00:00
randomforest_regressor,regression,术后第一天_静息痛,augmented,0.5422910447761194,0.7669546971384207,0.40943711955716444,0.16666666666666666,1.0,0.2857142857142857,2.157,,,,,,models/random_forest/outputs/augmented/metrics.json,2026-04-28T00:10:03.472871+00:00
randomforest_regressor,regression,术后第一天_静息痛,copy_control,0.5312014925373135,0.7522522302462438,0.43186219253833547,0.16666666666666666,1.0,0.2857142857142857,2.0276666666666667,,,,,,models/random_forest/outputs/copy_control/metrics.json,2026-04-28T00:10:03.476871+00:00
randomforest_regressor,regression,术后第一天_静息痛,ctgan_reg,0.5209750819916664,0.8854182158716727,0.42540402969111146,0.0,undefined,undefined,3.0956016822815475,,,,,,models/random_forest/outputs/ctgan_reg/metrics.json,2026-05-06T14:06:58.444240+00:00
randomforest_regressor,regression,术后第一天_静息痛,raw,0.5270507557997306,0.7405806590764837,0.44935531112190297,0.0,undefined,undefined,2.1303678581955814,,,,,,models/random_forest/outputs/raw/metrics.json,2026-04-28T00:10:03.476871+00:00
randomforest_regressor,regression,术后第一天_静息痛,tvae_reg,0.5180890336602685,0.8834661096029662,0.42793489224690817,0.0,undefined,undefined,3.156751087709037,,,,,,models/random_forest/outputs/tvae_reg/metrics.json,2026-05-06T13:53:46.063240+00:00
randomforest_tail_aware_regressor,regression,术后第一天_静息痛,tail_aware_raw,0.576786908197852,0.9109695638566823,0.3917622021987983,0.0,undefined,undefined,2.8241758241758244,,,,,,models/random_forest/outputs/tail_aware_raw/metrics.json,2026-05-08T05:41:01.176859+00:00
randomforest_tail_aware_regressor,regression,术后第一天_静息痛,tail_aware_recall_raw,0.6967243850311995,1.0011550755038459,0.26537047692723537,0.2857142857142857,0.6666666666666666,0.4,2.2602868339495794,,,,,,models/random_forest/outputs/tail_aware_recall_raw/metrics.json,2026-05-08T05:45:10.854750+00:00
ridge_regressor,regression,术后第一天_静息痛,raw_ridge,0.5406264827081726,0.9075305169698777,0.3963459117692595,0.0,0.0,0.0,3.1722168827797512,,,,,,models/linear_regression/outputs/raw_ridge/metrics.json,2026-04-28T00:34:16.558012+00:00
xgboost_regressor,regression,术后第一天_静息痛,augmented,0.5198958545311618,0.8568901574386889,0.39780826336753705,0.0,undefined,undefined,2.5629639388888896,,,,,,models/xgboost/outputs/augmented/metrics.json,2026-04-22T01:29:34.954554+00:00
xgboost_regressor,regression,术后第一天_静息痛,ctgan_reg,0.5246918208848462,0.876443110434314,0.4369938566758087,0.0,undefined,undefined,3.174460700580052,,,,,,models/xgboost/outputs/ctgan_reg/metrics.json,2026-05-06T14:04:30.482828+00:00
xgboost_regressor,regression,术后第一天_静息痛,raw,0.4950891853372719,0.8587436265968268,0.45950370101093496,0.0,undefined,undefined,2.8272727131843567,,,,,,models/xgboost/outputs/raw/metrics.json,2026-05-08T05:42:11.835066+00:00
xgboost_regressor,regression,术后第一天_静息痛,tvae_reg,0.5120920584617016,0.8747457535392388,0.4391724282193167,0.0,undefined,undefined,2.8444043355328694,,,,,,models/xgboost/outputs/tvae_reg/metrics.json,2026-05-06T13:56:18.353577+00:00
